time,flow,pressure,volume,pmus,ref
39862.19,42.9,19.9,334.9,-11.32763671875,3819
39862.2,41.9,20,342.7,-11.10205078125,3819
39862.21,40.9,19.8,349.7,-10.95703125,3819
39862.22,38.3,20,356.9,-10.74755859375,3819
39862.23,37.5,19.8,363.3,-10.5703125,3819
39862.24,36.2,20.1,370.1,-10.36083984375,3819
39862.25,36.2,20.1,370.1,-10.36083984375,3819
39862.26,35.6,20.1,375.9,-10.19970703125,3819
39862.27,34.4,20.1,382.5,-9.92578125,3819
39862.28,34.1,20.1,388.1,-9.732421875,3819
39862.29,33.4,20.1,394.3,-9.52294921875,3819
39862.3,32.3,20.2,399.7,-9.29736328125,3819
39862.31,31.1,20.1,405.5,-9.0556640625,3819
39862.32,29.8,20.3,410.7,-8.81396484375,3819
39862.33,28.9,20.3,416.1,-8.62060546875,3819
39862.34,28.3,20.4,420.9,-8.33056640625,3819
39862.35,27.2,20.4,425.9,-8.12109375,3819
39862.36,26.1,20.2,430.3,-7.86328125,3819
39862.37,24.5,20.5,434.5,-7.62158203125,3819
39862.38,24.2,20.4,439.1,-7.33154296875,3819
39862.39,23.4,20.5,442.9,-7.07373046875,3819
39862.4,22.3,20.4,447.1,-6.767578125,3819
39862.41,21.4,20.5,450.9,-6.57421875,3819
39862.42,20.5,20.6,454.7,-6.26806640625,3819
39862.43,20.2,20.5,458.1,-6.0263671875,3819
39862.44,19.3,20.7,461.7,-5.72021484375,3819
39862.45,19.3,20.7,461.7,-5.72021484375,3819
39862.46,18.4,20.5,464.9,-5.39794921875,3819
39862.47,17.1,20.7,468.1,-5.15625,3819
39862.48,15.9,20.6,470.9,-4.8662109375,3819
39862.49,14.9,20.6,473.7,-4.576171875,3819
39862.5,13.6,20.8,476.1,-4.318359375,3819
39862.51,12.6,20.5,478.5,-3.97998046875,3819
39862.52,11,20.9,480.3,-3.68994140625,3819
39862.53,9.9,20.6,482.1,-3.3837890625,3819
39862.54,8.3,20.9,483.7,-3.07763671875,3819
39862.55,6.9,20.8,485.1,-2.81982421875,3819
39862.56,5.6,20.7,486.1,-2.578125,3819
39862.57,4.1,21.1,486.9,-2.1591796875,3819
39862.58,2.9,20.6,487.7,-1.9013671875,3819
39862.59,0.6,21.2,487.7,-1.56298828125,3819
39862.6,0.1,21.1,487.7,-1.27294921875,3819
39862.61,-1.8,21.3,487.7,-0.9345703125,3819
39862.62,-2.1,21.6,487.4,-0.64453125,3819
39862.63,-2.5,21.9,487,-0.30615234375,3819
39862.64,-3.1,25.6,486.4,-0.0966796875,3819
39862.65,-3.1,25.6,486.4,-0.0966796875,3819
39862.66,-3.5,19.7,485.8,-0.01611328125,3819
39862.67,-12.3,13.9,484.6,0,3819
39862.68,-17.5,12.1,482.2,0,3819
39862.69,-27.7,7.9,478,0,3819
39862.7,-33.9,7.1,472.8,-0.01611328125,3819
39862.71,-39.8,6.6,466,-0.04833984375,3819
39862.72,-42.2,6.5,459.2,-0.01611328125,3819
39862.73,-45.4,7.1,451.2,0,3819
39862.74,-47.8,7.3,443.4,-0.0322265625,3819
39862.75,-49.8,7.5,434.4,-0.01611328125,3819
39862.76,-50.5,7.5,426,-0.01611328125,3819
39862.77,-50.6,7.3,417.6,0,3819
39862.78,-50.9,7.2,408.2,-0.0322265625,3819
39862.79,-50.5,7.1,399.8,-0.064453125,3819
39862.8,-49.9,6.9,390.6,0,3819
39862.81,-49.2,6.8,382.4,0,3819
39862.82,-48.5,6.6,373.4,-0.01611328125,3819
39862.83,-48.1,6.5,365.4,0,3819
39862.84,-48,6.6,356.6,-0.01611328125,3819
39862.85,-48,6.6,356.6,-0.01611328125,3819
39862.86,-47.8,6.5,348.6,-0.11279296875,3819
39862.87,-47.4,6.5,340.6,-0.01611328125,3819
39862.88,-46.7,6.6,332,0,3819
39862.89,-46.2,6.5,324.2,-0.04833984375,3819
39862.9,-45.6,6.5,315.8,-0.01611328125,3819
39862.91,-45.2,6.5,308.2,0,3819
39862.92,-44.7,6.4,300.8,0,3819
39862.93,-44.7,6.4,292.6,-0.0322265625,3819
39862.94,-44,6.4,284.4,-0.01611328125,3819
39862.95,-44.1,6.3,277,0,3819
39862.96,-43.7,6.3,269,-0.01611328125,3819
39862.97,-43.3,6.3,261,-0.04833984375,3819
39862.98,-42.7,6.3,253.8,-0.0322265625,3819
39862.99,-42.2,6.3,246.8,0,3819
39863,-42.2,6.3,246.8,0,3819
39863.01,-41.9,6.2,239,-0.01611328125,3819
39863.02,-41.9,6.1,232,-0.01611328125,3819
39863.03,-41.8,6.2,224.4,-0.0322265625,3819
39863.04,-41.4,6.2,217.4,-0.0322265625,3819
39863.05,-41.2,6.2,210,-0.0322265625,3819
39863.06,-40.3,6.1,203.2,-0.04833984375,3819
39863.07,-40.3,6.1,195.8,-0.01611328125,3819
39863.08,-39.6,6.1,189,-0.0322265625,3819
39863.09,-40,6.1,182.4,-0.0322265625,3819
39863.1,-39.5,6.1,175.2,-0.0322265625,3819
39863.11,-39.2,6,168.6,0,3819
39863.12,-38.5,6,161.4,-0.0322265625,3819
39863.13,-38.4,6,155,-0.01611328125,3819
39863.14,-38,6,148,0,3819
39863.15,-37.8,6,141.8,0,3819
39863.16,-37.4,6,135.4,-0.01611328125,3819
39863.17,-36.4,6,128.8,-0.01611328125,3819
39863.18,-36,5.9,122.6,0,3819
39863.19,-35.7,6,116.2,-0.04833984375,3819
39863.2,-35.9,5.9,110.2,-0.01611328125,3819
39863.21,-35.8,5.9,103.6,-0.0322265625,3819
39863.22,-35.8,5.9,103.6,-0.0322265625,3819
39863.23,-35.6,5.9,97.6,-0.0322265625,3819
39863.24,-35.1,5.9,91.2,0,3819
39863.25,-35,5.8,85.2,-0.04833984375,3819
39863.26,-34.6,5.8,79,0,3819
39863.27,-34.2,5.8,73.2,0,3819
39863.28,-32.2,5.7,50,-0.04833984375,3819
39863.29,-31.9,5.8,44,-0.01611328125,3819
39863.3,-31.8,5.7,38.8,-0.01611328125,3819
39863.31,-31.5,5.8,33,-0.0322265625,3819
39863.32,-31.2,5.8,27.8,-0.0322265625,3819
39863.33,-31,5.7,22,-0.01611328125,3819
39863.34,-30.9,5.7,16.8,0,3819
39863.35,-30.2,5.7,11.2,0,3819
39863.36,-30.2,5.6,6.2,-0.0322265625,3819
39863.37,-29.4,5.7,1.2,0,3819
39863.38,-29.5,5.7,0,-0.0322265625,3819
39863.39,-28.7,5.6,0,-0.0322265625,3819
39863.4,-28.4,5.5,0,-0.0322265625,3819
39863.41,-28.1,5.6,0,-0.0322265625,3819
39863.42,-27.9,5.6,0,-0.01611328125,3819
39863.43,-28,5.6,0,0,3819
39863.44,-27.5,5.6,0,-0.0322265625,3819
39863.45,-27,5.5,0,-0.01611328125,3819
39863.46,-27,5.5,0,-0.01611328125,3819
39863.47,-26.6,5.5,0,0,3819
39863.48,-26.5,5.5,0,-0.01611328125,3819
39863.49,-26.1,5.5,0,-0.01611328125,3819
39863.5,-25.6,5.5,0,0,3819
39863.51,-25,5.5,0,-0.01611328125,3819
39863.52,-24.9,5.4,0,-0.04833984375,3819
39863.53,-24.8,5.4,0,-0.0322265625,3819
39863.54,-24.5,5.4,0,-0.0322265625,3819
39863.55,-24,5.4,0,-0.064453125,3819
39863.56,-23.9,5.4,0,-0.01611328125,3819
39863.57,-23.8,5.4,0,-0.01611328125,3819
39863.58,-23.8,5.4,0,-0.01611328125,3819
39863.59,-23.4,5.4,0,-0.04833984375,3819
39863.6,-22.6,5.4,0,-0.0322265625,3819
39863.61,-22.3,5.4,0,-0.01611328125,3819
39863.62,-22.1,5.4,0,-0.01611328125,3819
39863.63,-22.2,5.4,0,0,3819
39863.64,-22,5.4,0,0,3819
39863.65,-21.7,5.4,0,0,3819
39863.66,-21.5,5.4,0,-0.0322265625,3819
39863.67,-21.1,5.3,0,-0.01611328125,3819
39863.68,-21.1,5.3,0,-0.01611328125,3819
39863.69,-20.8,5.4,0,-0.064453125,3819
39863.7,-20.8,5.4,0,-0.0322265625,3819
39863.71,-20.8,5.2,0,-0.01611328125,3819
39863.72,-20.4,5.3,0,0,3819
39863.73,-20.3,5.3,0,-0.0322265625,3819
39863.74,-19.6,5.4,0,-0.01611328125,3819
39863.75,-19.6,5.2,0,-0.0322265625,3819
39863.76,-19.3,5.3,0,0,3819
39863.77,-19.2,5.2,0,0,3819
39863.78,-18.8,5.2,0,-0.064453125,3819
39863.79,-18.5,5.2,0,-0.01611328125,3819
39863.8,-18.4,5.2,0,0,3819
39863.81,-18.2,5.2,0,0,3819
39863.82,-18.1,5.2,0,0,3819
39863.83,-17.9,5.2,0,-0.01611328125,3819
39863.84,-17.7,5.2,0,-0.01611328125,3819
39863.85,-17.6,5.2,0,0,3819
39863.86,-17.2,5.2,0,-0.01611328125,3819
39863.87,-17.2,5.2,0,-0.01611328125,3819
39863.88,-17.1,5.1,0,-0.01611328125,3819
39863.89,-16.8,5.2,0,0,3819
39863.9,-16.8,5.2,0,-0.04833984375,3819
39863.91,-16.4,5.2,0,0,3819
39863.92,-16.4,5.2,0,-0.01611328125,3819
39863.93,-15.9,5.2,0,-0.04833984375,3819
39863.94,-15.8,5.1,0,-0.0322265625,3819
39863.95,-15.4,5.2,0,0,3819
39863.96,-15.6,5.1,0,-0.064453125,3819
39863.97,-15.1,5.1,0,0,3819
39863.98,-15.2,5.2,0,-0.01611328125,3819
39863.99,-14.8,5.1,0,0,3819
39864,-14.5,5.2,0,0,3819
39864.01,-14.3,5.1,0,-0.0322265625,3819
39864.02,-13.9,5.1,0,0,3819
39864.03,-14,5.2,0,-0.01611328125,3819
39864.04,-13.9,5.2,0,-0.01611328125,3819
39864.05,-13.9,5.2,0,-0.01611328125,3819
39864.06,-13.6,5.2,0,0,3819
39864.07,-13,5.2,0,0,3819
39864.08,-12.8,5.2,0,-0.0322265625,3819
39864.09,-12.7,5.2,0,-0.0322265625,3819
39864.1,-13.1,5.1,0,-0.0322265625,3819
39864.11,-12.6,5.1,0,0,3819
39864.12,-12.6,5.2,0,-0.01611328125,3819
39864.13,-12.2,5.2,0,-0.0322265625,3819
39864.14,-12,5.1,0,-0.01611328125,3819
39864.15,-12,5.1,0,0,3819
39864.16,-11.8,5.1,0,-0.01611328125,3819
39864.17,-11.8,5.1,0,-0.01611328125,3819
39864.18,-11.4,5.2,0,-0.0322265625,3819
39864.19,-11.3,5.2,0,-0.0322265625,3819
39864.2,-11,5.2,0,-0.01611328125,3819
39864.21,-11,5.1,0,-0.0322265625,3819
39864.22,-10.5,5.2,0,0,3819
39864.23,-10.4,5.1,0,-0.01611328125,3819
39864.24,-10.4,5.1,0,-0.01611328125,3819
39864.25,-10.4,5.1,0,0,3819
39864.26,-10.2,5.1,0,-0.04833984375,3819
39864.27,-10.1,5.1,0,-0.0322265625,3819
39864.28,-9.9,5.1,0,0,3819
39864.29,-9.6,5.1,0,0,3819
39864.3,-9.6,5.1,0,-0.01611328125,3819
39864.31,-9.1,5.1,0,0,3819
39864.32,-9.4,5.1,0,-0.04833984375,3819
39864.33,-9.2,5.1,0,0,3819
39864.34,-9.2,5.1,0,0,3819
39864.35,-8.9,5.1,0,0,3819
39864.36,-8.6,5.1,0,-0.04833984375,3819
39864.37,-8.4,5.2,0,0,3819
39864.38,-8.5,5.1,0,-0.0322265625,3819
39864.39,-8.4,5.1,0,-0.01611328125,3819
39864.4,-8.4,5.1,0,0,3819
39864.41,-7.9,5.1,0,-0.01611328125,3819
39864.42,-7.8,5.1,0,-0.01611328125,3819
39864.43,-7.8,5.1,0,-0.01611328125,3819
39864.44,-7.6,5.2,0,-0.0322265625,3819
39864.45,-7.7,5.1,0,0,3819
39864.46,-7.6,5.1,0,-0.01611328125,3819
39864.47,-7.4,5.1,0,-0.0322265625,3819
39864.48,-7.2,5.1,0,-0.01611328125,3819
39864.49,-7,5.1,0,-0.01611328125,3819
39864.5,-7,5.1,0,0,3819
39864.51,-6.9,5.1,0,0,3819
39864.52,-6.9,5.1,0,-0.01611328125,3819
39864.53,-6.7,5.1,0,-0.01611328125,3819
39864.54,-6.6,5.1,0,-0.0322265625,3819
39864.55,-6.3,5.1,0,-0.064453125,3819
39864.56,-6.3,5.1,0,-0.01611328125,3819
39864.57,-6.4,5.1,0,-0.01611328125,3819
39864.58,-6.2,5.1,0,0,3819
39864.59,-6.1,5.1,0,-0.0322265625,3819
39864.6,-5.8,5.1,0,-0.01611328125,3819
39864.61,-5.8,5,0,-0.04833984375,3819
39864.62,-5.7,5,0,0,3819
39864.63,-5.7,5,0,0,3819
39864.64,-5.7,5,0,0,3819
39864.65,-5.5,5,0,-0.0322265625,3819
39864.66,-5.5,5.1,0,-0.04833984375,3819
39864.67,-5.4,5,0,-0.0322265625,3819
39864.68,-5.2,5,0,-0.0322265625,3819
39864.69,-5,5,0,-0.01611328125,3819
39864.7,-4.9,5.1,0,0,3819
39864.71,-4.8,5,0,0,3819
39864.72,-4.9,5,0,-0.01611328125,3819
39864.73,-4.7,5.1,0,-0.01611328125,3819
39864.74,-4.8,5.1,0,0,3819
39864.75,-4.6,5,0,0,3819
39864.76,-4.5,5,0,-0.0322265625,3819
39864.77,-4.4,5.1,0,0,3819
39864.78,-4.3,5,0,0,3819
39864.79,-4.3,5,0,0,3819
39864.8,-4.3,5,0,-0.01611328125,3819
39864.81,-4.1,5.1,0,-0.01611328125,3819
39864.82,-4.2,5.1,0,-0.0322265625,3819
39864.83,-4.1,5.1,0,0,3819
39864.84,-4.1,5.1,0,0,3819
39864.85,-4.1,5.1,0,-0.04833984375,3819
39864.86,-3.9,5,0,0,3819
39864.87,-3.8,5.1,0,-0.01611328125,3819
39864.88,-3.8,5.1,0,-0.01611328125,3819
39864.89,-3.8,5.1,0,0,3819
39864.9,-3.8,5,0,-0.04833984375,3819
39864.91,-3.7,5,0,-0.0322265625,3819
39864.92,-3.7,5,0,-0.01611328125,3819
39864.93,-3.6,5,0,-0.01611328125,3819
39864.94,-3.6,5,0,-0.01611328125,3819
39864.95,-3.5,5,0,0,3819
39864.96,-3.3,5,0,-0.0322265625,3819
39864.97,-3.2,5,0,-0.04833984375,3819
39864.98,-3.3,5,0,-0.01611328125,3819
39864.99,-3.1,5,0,-0.01611328125,3819
39865,-3.1,5,0,0,3819
39865.01,-2.9,5,0,-0.04833984375,3819
39865.02,-2.9,5.1,0,-0.04833984375,3819
39865.03,-2.9,5.1,0,-0.0322265625,3819
39865.04,-2.9,5.1,0,-0.0322265625,3819
39865.05,-2.8,5.1,0,-0.0322265625,3819
39865.06,-2.8,5,0,-0.0322265625,3819
39865.07,-2.7,5,0,0,3819
39865.08,-2.6,5,0,-0.064453125,3819
39865.09,-2.7,5.1,0,-0.01611328125,3819
39865.1,-2.6,5.1,0,-0.0322265625,3819
39865.11,-2.7,5,0,0,3819
39865.12,-2.5,5,0,0,3819
39865.13,-2.5,5.1,0,-0.0322265625,3819
39865.14,-2.5,5,0,0,3819
39865.15,-2.4,5,0,-0.0322265625,3819
39865.16,-2.3,5.1,0,-0.0322265625,3819
39865.17,-2.3,5.1,0,-0.0322265625,3819
39865.18,-2.2,5,0,0,3819
39865.19,-2.2,5.1,0,-0.0322265625,3819
39865.2,-2.1,5.1,0,-0.01611328125,3819
39865.21,-2.1,5.1,0,-0.0322265625,3819
39865.22,-2.1,5.1,0,-0.01611328125,3819
39865.23,-2.1,5.1,0,-0.01611328125,3819
39865.24,-2.1,5.1,0,-0.01611328125,3819
39865.25,-2,5,0,0,3819
39865.26,-1.9,5,0,0,3819
39865.27,-1.9,5,0,-0.08056640625,3819
39865.28,-1.9,5.1,0,-0.20947265625,3819
39865.29,-1.9,5,0,-0.37060546875,3819
39865.3,-1.5,5,0,-0.4833984375,3819
39865.31,-1.1,4.9,0,-0.62841796875,3819
39865.32,0.1,4.9,0,-0.708984375,3819
39865.33,0.7,4.8,0,-0.8701171875,3819
39865.34,1.2,4.8,0,-1.01513671875,3819
39865.35,1.3,4.8,0,-1.16015625,3819
39865.36,1.4,4.8,0,-1.24072265625,3819
39865.37,1.4,4.7,0,-1.43408203125,3819
39865.38,1.7,4.7,0,-1.5791015625,3819
39865.39,2,4.7,0,-1.65966796875,3819
39865.4,2.4,4.7,0,-1.7724609375,3819
39865.41,2.8,4.7,0,-1.91748046875,3819
39865.42,3,4.6,0,-2.04638671875,3819
39865.43,3.4,4.6,0,-2.19140625,3819
39865.44,3.9,4.5,0,-2.30419921875,3819
39865.45,3.9,4.5,0,-2.30419921875,3819
39865.46,4.6,4.4,0,-2.4169921875,3819
39865.47,5.1,4.1,0,-2.6103515625,3819
39865.48,5.4,4,0,-2.70703125,3819
39865.49,5.5,4,0,-2.81982421875,3819
39865.5,5.6,4,0,-2.9970703125,3819
39865.51,5.8,4,0,-3.14208984375,3819
39865.52,5.9,3.9,0,-3.23876953125,3819
39865.53,6.1,3.8,0,-3.33544921875,3819
39865.54,6.5,3.8,0,-3.49658203125,3819
39865.55,6.7,3.8,0,-3.609375,3819
39865.56,7.1,3.8,0,-3.73828125,3819
39865.57,7.2,3.8,0,-3.88330078125,3819
39865.58,7.5,3.7,0,-3.97998046875,3819
39865.59,7.7,3.7,0,-4.125,3819
39865.6,8,3.7,0,-4.27001953125,3819
39865.61,8,3.7,0,-4.27001953125,3819
39865.62,8.3,3.7,0,-4.39892578125,3819
39865.63,8.6,3.7,0,-4.49560546875,3819
39865.64,9,3.7,0,-4.640625,3819
39865.65,9.4,3.7,0,-4.75341796875,3819
39865.66,9.9,3.7,0,-4.8662109375,3819
39865.67,10.3,3.8,0.1,-5.04345703125,3819
39865.68,10.5,3.7,0.1,-5.1240234375,3819
39865.69,10.8,3.7,0.1,-5.23681640625,3819
39865.7,11,3.7,0.1,-5.36572265625,3819
39865.71,11.5,3.7,0.1,-5.49462890625,3819
39865.72,11.8,3.8,0.1,-5.59130859375,3819
39865.73,12.2,3.8,1.5,-5.75244140625,3819
39865.74,12.3,3.9,3.5,-5.8330078125,3819
39865.75,12.7,4.7,5.5,-5.9619140625,3819
39865.76,13.8,5.1,7.9,-6.0908203125,3819
39865.77,15.5,6,10.3,-6.2197265625,3819
39865.78,17.8,7.1,13.5,-6.3486328125,3819
39865.79,20.4,8.2,16.7,-6.39697265625,3819
39865.8,23.3,9.7,20.7,-6.5419921875,3819
39865.81,23.3,9.7,20.7,-6.5419921875,3819
39865.82,26.6,10.9,24.7,-6.68701171875,3819
39865.83,30.9,12.4,29.5,-6.7998046875,3819
39865.84,34.7,13.8,35.7,-6.9287109375,3819
39865.85,38.2,15.1,41.7,-7.04150390625,3819
39865.86,42.7,16.3,49.1,-7.10595703125,3819
39865.87,46.7,16.8,56.5,-7.2509765625,3819
39865.88,50,17.4,65.5,-7.34765625,3819
39865.89,51.5,17.9,73.9,-7.5087890625,3819
39865.9,53.1,18.1,82.7,-7.60546875,3819
39865.91,53.8,18.3,92.5,-7.65380859375,3819
39865.92,55.4,18.4,101.5,-7.798828125,3819
39865.93,56.3,18.6,111.7,-7.87939453125,3819
39865.94,57.2,18.6,121.1,-7.97607421875,3819
39865.95,57.4,18.8,131.7,-8.10498046875,3819
39865.96,56.9,18.9,141.3,-8.2177734375,3819
39865.97,57,19,150.7,-8.33056640625,3819
39865.98,57.4,18.9,161.3,-8.42724609375,3819
39865.99,57.4,19.2,170.7,-8.52392578125,3819
39866,57.1,19,181.3,-8.6689453125,3819
39866.01,57.1,19,181.3,-8.6689453125,3819
39866.02,56.4,19,190.7,-8.81396484375,3819
39866.03,56.5,19,201.1,-8.830078125,3819
39866.04,56.5,18.9,210.5,-8.9267578125,3819
39866.05,56.3,19,220.9,-9.03955078125,3819
39866.06,56.1,19.1,230.3,-9.13623046875,3819
39866.07,55.4,19.1,239.5,-9.23291015625,3819
39866.08,54.6,19,249.7,-9.32958984375,3819
39866.09,54.2,19.1,258.7,-9.42626953125,3819
39866.1,54.6,19.3,268.7,-9.5068359375,3819
39866.11,54.6,19.3,277.7,-9.66796875,3819
39866.12,54.7,19.1,287.7,-9.68408203125,3819
39866.13,54.2,19.3,296.9,-9.8291015625,3819
39866.14,53.8,19.1,306.7,-9.8935546875,3819
39866.15,53.7,19.1,315.7,-9.97412109375,3819
39866.16,53.2,19,324.7,-10.03857421875,3819
39866.17,52.9,19,334.3,-10.1513671875,3819
39866.18,52.6,19.2,343.1,-10.3125,3819
39866.19,53.1,19.1,352.7,-10.376953125,3819
39866.2,54,19.2,361.7,-10.4091796875,3819
39866.21,54,19.2,361.7,-10.4091796875,3819
39866.22,53.7,19.1,371.7,-10.52197265625,3819
39866.23,52.9,19.3,380.5,-10.58642578125,3819
39866.24,52.6,19.3,390.1,-10.69921875,3819
39866.25,53.3,19.3,398.9,-10.81201171875,3819
39866.26,53.1,19.4,408.7,-10.87646484375,3819
39866.27,52.6,19.2,417.5,-10.94091796875,3819
39866.28,51.5,19.3,427.1,-11.03759765625,3819
39866.29,51,19.2,435.7,-11.10205078125,3819
39866.3,50.9,19.2,444.1,-11.16650390625,3819
39866.31,50.3,19.2,453.5,-11.23095703125,3819
39866.32,50.2,19.4,461.7,-11.29541015625,3819
39866.33,49.5,19.2,470.9,-11.408203125,3819
39866.34,49.5,19.2,479.1,-11.47265625,3819
39866.35,50.1,19.2,488.3,-11.52099609375,3819
39866.36,49.6,19.3,496.7,-11.61767578125,3819
39866.37,49.4,19.2,505.7,-11.6982421875,3819
39866.38,49.4,19.3,513.9,-11.74658203125,3819
39866.39,49.8,19.2,523.1,-11.794921875,3819
39866.4,50.2,19.3,531.3,-11.90771484375,3819
39866.41,50.2,19.3,531.3,-11.90771484375,3819
39866.42,49.3,19.2,540.5,-11.93994140625,3819
39866.43,48.5,19.4,548.7,-12.00439453125,3819
39866.44,47.8,19.3,557.5,-12.0849609375,3819
39866.45,47.8,19.5,565.5,-12.1171875,3819
39866.46,47.8,19.4,574.1,-12.19775390625,3819
39866.47,47.5,19.3,582.1,-12.2783203125,3819
39866.48,47.1,19.3,590.9,-12.2783203125,3819
39866.49,46.7,19.6,598.7,-12.39111328125,3819
39866.5,46.2,19.4,607.1,-12.48779296875,3819
39866.51,46,19.4,614.9,-12.52001953125,3819
39866.52,45.8,19.5,623.3,-12.5361328125,3819
39866.53,46,19.4,630.9,-12.6005859375,3819
39866.54,45.5,19.4,638.5,-12.61669921875,3819
39866.55,44.9,19.5,646.7,-12.71337890625,3819
39866.56,44.4,19.4,654.3,-12.76171875,3819
39866.57,43.7,19.5,662.3,-12.7939453125,3819
39866.58,43.3,19.4,669.5,-12.84228515625,3819
39866.59,43,19.6,677.5,-12.890625,3819
39866.6,43,19.5,684.7,-12.955078125,3819
39866.61,43.2,19.6,692.5,-12.9873046875,3819
39866.62,42.5,19.5,699.7,-13.00341796875,3819
39866.63,42.5,19.5,699.7,-13.00341796875,3819
39866.64,42.2,19.6,703.3,-13.06787109375,3819
39866.65,41.6,9,703.3,-13.0517578125,3819
39866.66,38.2,9.5,703.3,-13.1484375,3819
39866.67,24.9,2.2,703.3,-13.1484375,3819
39866.68,14.7,1.4,703.3,-13.2451171875,3819
39866.69,-8.7,3.9,702.7,-13.26123046875,3819
39866.7,4.8,3.5,701.9,-13.27734375,3819
39866.71,-3.5,5.7,701.7,-13.3095703125,3819
39866.72,-7.6,7.6,700.5,-13.3095703125,3819
39866.73,-5.5,7.2,699.5,-13.35791015625,3819
39866.74,-8.3,7.8,698.3,-13.42236328125,3819
39866.75,-8,6.9,696.9,-13.39013671875,3819
39866.76,-8.1,5.7,695.5,-13.45458984375,3819
39866.77,-9,5.4,694.1,-13.48681640625,3819
39866.78,-8.7,4.9,692.3,-13.5029296875,3819
39866.79,-8.9,5,690.9,-13.48681640625,3819
39866.8,-9.2,5.4,689.3,-13.55126953125,3819
39866.81,-8.8,5.6,687.7,-13.55126953125,3819
39866.82,-8.7,5.9,686.1,-13.58349609375,3819
39866.83,-8.4,6.1,684.7,-13.58349609375,3819
39866.84,-8,6.1,683.3,-13.6318359375,3819
39866.85,-8,6.1,683.3,-13.6318359375,3819
39866.86,-7.7,6.2,681.9,-13.64794921875,3819
39866.87,-7.2,6.1,680.7,-13.64794921875,3819
39866.88,-6.8,6.1,679.3,-13.6640625,3819
39866.89,-6.2,6,678.3,-13.64794921875,3819
39866.9,-5.9,6,677.3,-13.64794921875,3819
39866.91,-5.7,5.8,676.3,-13.64794921875,3819
39866.92,-5.7,5.8,675.3,-13.68017578125,3819
39866.93,-5.7,5.7,674.3,-13.64794921875,3819
39866.94,-5.7,5.7,673.3,-13.68017578125,3819
39866.95,-5.7,5.7,672.3,-13.71240234375,3819
39866.96,-5.8,5.7,671.3,-13.71240234375,3819
39866.97,-5.8,5.7,670.3,-13.71240234375,3819
39866.98,-5.9,5.7,669.3,-13.68017578125,3819
39866.99,-5.8,5.6,668.1,-13.64794921875,3819
39867,-5.8,5.6,667.3,-13.6318359375,3819
39867.01,-5.7,5.6,666.3,-13.61572265625,3819
39867.02,-5.7,5.6,665.3,-13.599609375,3819
39867.03,-5.8,5.6,664.3,-13.58349609375,3819
39867.04,-5.8,5.6,664.3,-13.58349609375,3819
39867.05,-5.7,5.6,663.3,-13.53515625,3819
39867.06,-5.8,5.7,662.3,-13.45458984375,3819
39867.07,-5.7,5.7,661.3,-13.35791015625,3819
39867.08,-5.7,5.7,660.3,-13.341796875,3819
39867.09,-5.9,5.7,659.1,-13.2451171875,3819
39867.1,-5.9,5.7,658.3,-13.1484375,3819
39867.11,-6.2,5.7,657.1,-13.0517578125,3819
39867.12,-6.1,5.7,656.1,-12.97119140625,3819
39867.13,-6.2,5.8,655,-12.93896484375,3819
39867.14,-6.2,5.8,653.8,-12.7939453125,3819
39867.15,-6.4,5.9,652.8,-12.64892578125,3819
39867.16,-6.5,6,651.6,-12.5361328125,3819
39867.17,-6.8,6,650.4,-12.4072265625,3819
39867.18,-6.8,6,649.2,-12.2783203125,3819
39867.19,-7,6.1,648,-12.13330078125,3819
39867.2,-7.1,6.2,647,-11.93994140625,3819
39867.21,-7.1,6.3,645.6,-11.8271484375,3819
39867.22,-7.2,6.4,644.4,-11.666015625,3819
39867.23,-7.3,6.4,643,-11.5048828125,3819
39867.24,-7.7,6.3,641.8,-11.32763671875,3819
39867.25,-8.2,6.3,640.4,-11.1826171875,3819
39867.26,-8.2,6.3,640.4,-11.1826171875,3819
39867.27,-8.9,6.2,639,-10.9892578125,3819
39867.28,-9.3,6.2,637.2,-10.7958984375,3819
39867.29,-11.9,6.5,628.2,-9.7646484375,3819
39867.3,-12.5,6.5,626,-9.52294921875,3819
39867.31,-12.5,6.5,626,-9.52294921875,3819
39867.32,-13,6.5,623.8,-9.32958984375,3819
39867.33,-13.4,6.5,621.4,-9.0556640625,3819
39867.34,-14.2,6.5,619,-8.8623046875,3819
39867.35,-14.8,6.5,616.4,-8.63671875,3819
39867.36,-15.2,6.5,614,-8.3466796875,3819
39867.37,-15.9,6.5,611.4,-8.1533203125,3819
39867.38,-16.3,6.6,608.4,-7.8955078125,3819
39867.39,-17,6.6,605.6,-7.6376953125,3819
39867.4,-17.1,6.5,602.4,-7.36376953125,3819
39867.41,-18,6.6,599.6,-7.10595703125,3819
39867.42,-18.4,6.5,596.2,-6.84814453125,3819
39867.43,-18.7,6.6,593.2,-6.6064453125,3819
39867.44,-19.1,6.6,589.6,-6.30029296875,3819
39867.45,-19.8,6.6,586.4,-6.0263671875,3819
39867.46,-20.6,6.6,582.8,-5.7041015625,3819
39867.47,-21.3,6.6,579.2,-5.478515625,3819
39867.48,-22,6.6,575.2,-5.20458984375,3819
39867.49,-22.9,6.7,571.6,-4.88232421875,3819
39867.5,-23.4,6.6,567.2,-4.56005859375,3819
39867.51,-23.9,6.6,563.4,-4.2861328125,3819
39867.52,-24.5,6.6,559.2,-4.04443359375,3819
